Date/Time (EST),2m Temperature (hr. avg) (F),2m Relative Humidity (percent),2m Station Pressure (mb)
2015-09-07 15:00:00,85.3,51.0,1001.5
2015-09-07 16:00:00,84.7,55.0,1001.2
2015-09-07 17:00:00,84.9,56.0,1001.0
2015-09-07 18:00:00,81.1,69.0,1001.2
2015-09-07 19:00:00,78.6,75.0,1001.5
2015-09-07 20:00:00,76.5,80.0,1002.0
2015-09-07 21:00:00,73.9,87.0,1002.4
2015-09-07 22:00:00,72.0,93.0,1002.4
2015-09-07 23:00:00,70.7,95.0,1002.5
2015-09-08 00:00:00,70.5,95.0,1002.2
2015-09-08 01:00:00,70.0,96.0,1002.0
2015-09-08 02:00:00,69.6,97.0,1001.5
2015-09-08 03:00:00,69.4,97.0,1001.3
2015-09-08 04:00:00,70.5,97.0,1001.4
2015-09-08 05:00:00,71.4,97.0,1001.8
2015-09-08 06:00:00,71.8,97.0,1002.3
2015-09-08 07:00:00,71.6,97.0,1002.4
2015-09-08 08:00:00,72.3,97.0,1002.4
2015-09-08 09:00:00,74.8,82.0,1002.5
2015-09-08 10:00:00,79.2,75.0,1002.1
2015-09-08 11:00:00,81.3,66.0,1001.8
2015-09-08 12:00:00,82.8,64.0,1001.5
2015-09-08 13:00:00,83.5,67.0,1000.8
2015-09-08 14:00:00,84.2,51.0,1000.2
2015-09-08 15:00:00,86.5,57.0,999.1
2015-09-08 16:00:00,86.7,58.0,998.6
2015-09-08 17:00:00,84.6,67.0,998.7
2015-09-08 18:00:00,81.7,77.0,998.9
2015-09-08 19:00:00,79.5,84.0,998.7
2015-09-08 20:00:00,76.8,87.0,999.2
2015-09-08 21:00:00,76.3,83.0,999.8
2015-09-08 22:00:00,75.9,86.0,999.9
2015-09-08 23:00:00,75.6,91.0,999.8
2015-09-09 00:00:00,74.8,92.0,999.8
2015-09-09 01:00:00,74.3,91.0,999.9
2015-09-09 02:00:00,73.8,90.0,999.5
2015-09-09 03:00:00,72.9,92.0,999.1
2015-09-09 04:00:00,72.3,93.0,998.9
2015-09-09 05:00:00,72.0,94.0,999.1
2015-09-09 06:00:00,71.6,95.0,999.3
2015-09-09 07:00:00,72.1,89.0,1000.0
2015-09-09 08:00:00,75.2,83.0,1000.1
2015-09-09 09:00:00,78.8,78.0,1000.3
2015-09-09 10:00:00,80.4,74.0,1000.0
2015-09-09 11:00:00,82.9,61.0,999.5
2015-09-09 12:00:00,84.6,57.0,998.7
2015-09-09 13:00:00,87.8,55.0,997.7
2015-09-09 14:00:00,88.0,53.0,996.8
2015-09-09 15:00:00,87.8,50.0,995.6
2015-09-09 16:00:00,88.3,55.0,995.1
2015-09-09 17:00:00,87.3,60.0,995.0
2015-09-09 18:00:00,85.6,66.0,995.0
2015-09-09 19:00:00,82.6,76.0,995.0
2015-09-09 20:00:00,80.4,78.0,995.4
2015-09-09 21:00:00,79.9,79.0,995.9
2015-09-09 22:00:00,74.8,95.0,995.9
2015-09-09 23:00:00,74.3,96.0,995.5
2015-09-10 00:00:00,74.1,96.0,995.4
2015-09-10 01:00:00,74.5,95.0,995.1
2015-09-10 02:00:00,74.1,95.0,994.6
2015-09-10 03:00:00,73.2,95.0,994.3
2015-09-10 04:00:00,73.0,95.0,994.0
2015-09-10 05:00:00,73.2,95.0,994.2
2015-09-10 06:00:00,73.0,94.0,994.2
2015-09-10 07:00:00,73.0,94.0,994.4
2015-09-10 08:00:00,74.1,85.0,994.5
2015-09-10 09:00:00,76.8,79.0,994.8
2015-09-10 10:00:00,78.4,75.0,995.0
2015-09-10 11:00:00,80.1,71.0,994.6
2015-09-10 12:00:00,81.0,72.0,993.8
2015-09-10 13:00:00,82.6,66.0,993.1
2015-09-10 14:00:00,84.9,58.0,992.0
2015-09-10 15:00:00,87.1,51.0,990.9
2015-09-10 16:00:00,88.2,55.0,990.6
2015-09-10 17:00:00,87.4,57.0,990.3
2015-09-10 18:00:00,77.5,83.0,991.3
2015-09-10 19:00:00,72.9,91.0,991.0
2015-09-10 20:00:00,72.3,89.0,992.5
2015-09-10 21:00:00,72.3,95.0,992.7
2015-09-10 22:00:00,71.4,96.0,992.4
2015-09-10 23:00:00,71.2,94.0,993.0
2015-09-11 00:00:00,70.5,95.0,993.1
2015-09-11 01:00:00,70.2,95.0,993.0
2015-09-11 02:00:00,70.3,95.0,992.7
2015-09-11 03:00:00,70.3,96.0,992.5
2015-09-11 04:00:00,70.5,95.0,992.3
2015-09-11 05:00:00,70.2,95.0,992.9
2015-09-11 06:00:00,69.6,95.0,994.2
2015-09-11 07:00:00,69.8,94.0,994.9
2015-09-11 08:00:00,71.4,89.0,995.2
2015-09-11 09:00:00,73.2,85.0,995.3
2015-09-11 10:00:00,74.3,81.0,995.5
2015-09-11 11:00:00,77.2,66.0,995.2
2015-09-11 12:00:00,80.2,62.0,995.0
2015-09-11 13:00:00,81.5,64.0,994.4
2015-09-11 14:00:00,81.3,61.0,993.5
2015-09-11 15:00:00,82.8,54.0,993.0
2015-09-11 16:00:00,83.1,59.0,992.8
2015-09-11 17:00:00,82.9,59.0,992.7
2015-09-11 18:00:00,81.5,72.0,992.9
2015-09-11 19:00:00,77.7,80.0,993.4
2015-09-11 20:00:00,75.9,86.0,993.8
2015-09-11 21:00:00,74.5,89.0,994.2
2015-09-11 22:00:00,73.9,88.0,993.9
2015-09-11 23:00:00,73.0,91.0,993.5
2015-09-12 00:00:00,71.8,95.0,993.7
2015-09-12 01:00:00,71.4,92.0,993.2
2015-09-12 02:00:00,71.8,92.0,992.4
2015-09-12 03:00:00,71.2,94.0,991.7
2015-09-12 04:00:00,70.7,93.0,991.6
2015-09-12 05:00:00,70.5,93.0,991.1
2015-09-12 06:00:00,70.3,94.0,991.5
2015-09-12 07:00:00,70.7,90.0,991.6
2015-09-12 08:00:00,72.1,86.0,991.4
2015-09-12 09:00:00,73.0,84.0,991.6
2015-09-12 10:00:00,74.5,79.0,991.8
2015-09-12 11:00:00,75.7,78.0,991.5
2015-09-12 12:00:00,76.3,79.0,991.5
2015-09-12 13:00:00,76.3,77.0,990.7
2015-09-12 14:00:00,77.0,76.0,990.1
2015-09-12 15:00:00,76.8,76.0,989.7
2015-09-12 16:00:00,76.3,74.0,989.7
2015-09-12 17:00:00,75.7,76.0,989.9
2015-09-12 18:00:00,74.7,78.0,990.3
2015-09-12 19:00:00,73.4,76.0,990.6
2015-09-12 20:00:00,69.1,93.0,990.9
2015-09-12 21:00:00,66.9,96.0,991.4
2015-09-12 22:00:00,66.9,96.0,991.3
2015-09-12 23:00:00,67.3,94.0,991.6
2015-09-13 00:00:00,67.3,95.0,991.3
2015-09-13 01:00:00,66.7,94.0,991.8
2015-09-13 02:00:00,65.1,91.0,991.5
2015-09-13 03:00:00,64.0,84.0,991.5
2015-09-13 04:00:00,62.6,88.0,991.6
2015-09-13 05:00:00,61.5,84.0,992.1
2015-09-13 06:00:00,60.1,86.0,993.0
2015-09-13 07:00:00,58.8,86.0,994.1
2015-09-13 08:00:00,60.8,69.0,994.8
2015-09-13 09:00:00,62.8,62.0,995.5
2015-09-13 10:00:00,65.8,53.0,995.7
2015-09-13 11:00:00,68.7,48.0,995.8
2015-09-13 12:00:00,70.9,45.0,996.1
2015-09-13 13:00:00,72.9,39.0,996.2
2015-09-13 14:00:00,73.6,39.0,996.2
2015-09-13 15:00:00,74.3,41.0,996.3
2015-09-13 16:00:00,73.6,45.0,996.5
2015-09-13 17:00:00,71.4,39.0,997.1
2015-09-13 18:00:00,71.1,46.0,998.1
2015-09-13 19:00:00,66.6,54.0,998.8
2015-09-13 20:00:00,62.2,70.0,999.9
2015-09-13 21:00:00,59.9,64.0,1000.9
2015-09-13 22:00:00,59.4,69.0,1001.6
2015-09-13 23:00:00,57.7,68.0,1002.2
2015-09-14 00:00:00,57.0,76.0,1002.6
2015-09-14 01:00:00,55.0,82.0,1002.9
2015-09-14 02:00:00,52.2,87.0,1003.2
2015-09-14 03:00:00,51.3,89.0,1003.7
2015-09-14 04:00:00,50.0,92.0,1004.0
2015-09-14 05:00:00,49.1,94.0,1004.8
2015-09-14 06:00:00,48.2,93.0,1005.5
2015-09-14 07:00:00,48.6,90.0,1006.3
2015-09-14 08:00:00,55.8,71.0,1007.0
2015-09-14 09:00:00,62.1,56.0,1007.8
2015-09-14 10:00:00,66.7,42.0,1008.3
2015-09-14 11:00:00,69.4,35.0,1008.2
2015-09-14 12:00:00,71.1,37.0,1007.8
2015-09-14 13:00:00,73.0,33.0,1007.4
2015-09-14 14:00:00,74.5,34.0,1006.7
2015-09-14 15:00:00,75.7,31.0,1006.3
2015-09-14 16:00:00,76.5,31.0,1006.3
2015-09-14 17:00:00,76.3,34.0,1006.5
2015-09-14 18:00:00,74.7,42.0,1006.6
2015-09-14 19:00:00,67.5,59.0,1006.7
2015-09-14 20:00:00,62.1,71.0,1007.5
2015-09-14 21:00:00,58.8,76.0,1007.9
2015-09-14 22:00:00,57.2,84.0,1008.2
2015-09-14 23:00:00,55.8,80.0,1008.3
2015-09-15 00:00:00,55.6,87.0,1008.8
2015-09-15 01:00:00,54.0,90.0,1009.0
2015-09-15 02:00:00,52.3,93.0,1009.2
2015-09-15 03:00:00,51.4,92.0,1009.3
2015-09-15 04:00:00,50.7,93.0,1009.5
2015-09-15 05:00:00,50.7,95.0,1009.8
2015-09-15 06:00:00,50.0,96.0,1010.3
2015-09-15 07:00:00,50.7,94.0,1010.8
2015-09-15 08:00:00,58.6,71.0,1011.2
2015-09-15 09:00:00,66.9,48.0,1011.7
2015-09-15 10:00:00,72.3,44.0,1012.1
2015-09-15 11:00:00,76.6,33.0,1012.0
2015-09-15 12:00:00,78.8,33.0,1011.6
2015-09-15 13:00:00,79.5,32.0,1011.3
2015-09-15 14:00:00,80.4,34.0,1010.5
2015-09-15 15:00:00,81.1,28.0,1009.8
2015-09-15 16:00:00,81.0,30.0,1009.8
2015-09-15 17:00:00,80.8,32.0,1009.6
2015-09-15 18:00:00,78.1,40.0,1009.5
2015-09-15 19:00:00,71.4,59.0,1009.8
2015-09-15 20:00:00,65.7,68.0,1010.6
2015-09-15 21:00:00,63.5,66.0,1010.5
2015-09-15 22:00:00,61.2,78.0,1010.8
2015-09-15 23:00:00,60.1,82.0,1010.7
2015-09-16 00:00:00,58.3,84.0,1010.7
2015-09-16 01:00:00,57.2,90.0,1010.5
2015-09-16 02:00:00,56.3,89.0,1010.3
2015-09-16 03:00:00,55.4,94.0,1010.3
2015-09-16 04:00:00,54.3,92.0,1010.3
2015-09-16 05:00:00,53.4,95.0,1010.3
2015-09-16 06:00:00,52.5,96.0,1010.5
2015-09-16 07:00:00,53.2,94.0,1011.3
2015-09-16 08:00:00,59.9,70.0,1011.4
2015-09-16 09:00:00,68.4,58.0,1011.5
2015-09-16 10:00:00,72.1,52.0,1011.6
2015-09-16 11:00:00,76.3,40.0,1010.9
2015-09-16 12:00:00,78.1,34.0,1010.6
2015-09-16 13:00:00,79.0,31.0,1009.9
2015-09-16 14:00:00,80.2,29.0,1009.0
2015-09-16 15:00:00,79.7,36.0,1008.4
2015-09-16 16:00:00,80.1,35.0,1008.0
2015-09-16 17:00:00,79.0,37.0,1007.7
2015-09-16 18:00:00,76.8,55.0,1007.5
2015-09-16 19:00:00,70.0,67.0,1007.2
2015-09-16 20:00:00,66.7,66.0,1007.5
2015-09-16 21:00:00,65.1,76.0,1007.5
2015-09-16 22:00:00,63.5,82.0,1007.5
2015-09-16 23:00:00,62.8,83.0,1007.3
2015-09-17 00:00:00,62.8,86.0,1007.0
2015-09-17 01:00:00,62.6,84.0,1006.9
2015-09-17 02:00:00,61.9,87.0,1006.5
2015-09-17 03:00:00,61.3,90.0,1006.0
2015-09-17 04:00:00,60.1,91.0,1005.7
2015-09-17 05:00:00,59.4,91.0,1005.7
2015-09-17 06:00:00,59.2,93.0,1005.8
2015-09-17 07:00:00,59.2,92.0,1005.9
2015-09-17 08:00:00,64.0,76.0,1006.1
2015-09-17 09:00:00,71.2,68.0,1006.2
2015-09-17 10:00:00,74.7,64.0,1006.1
2015-09-17 11:00:00,76.1,57.0,1005.6
2015-09-17 12:00:00,78.6,51.0,1004.9
2015-09-17 13:00:00,79.9,45.0,1004.3
2015-09-17 14:00:00,80.2,48.0,1003.3
2015-09-17 15:00:00,80.2,47.0,1002.6
2015-09-17 16:00:00,80.2,46.0,1002.1
2015-09-17 17:00:00,80.2,52.0,1001.8
2015-09-17 18:00:00,79.5,63.0,1001.7
2015-09-17 19:00:00,72.3,81.0,1001.7
2015-09-17 20:00:00,68.2,81.0,1002.0
2015-09-17 21:00:00,68.0,82.0,1002.4
2015-09-17 22:00:00,65.8,89.0,1002.3
2015-09-17 23:00:00,63.7,93.0,1001.9
2015-09-18 00:00:00,62.1,94.0,1001.5
2015-09-18 01:00:00,60.8,95.0,1001.0
2015-09-18 02:00:00,59.9,96.0,1000.5
2015-09-18 03:00:00,59.7,96.0,1000.0
2015-09-18 04:00:00,58.6,96.0,999.8
2015-09-18 05:00:00,58.6,96.0,1000.2
2015-09-18 06:00:00,57.7,97.0,1000.5
2015-09-18 07:00:00,59.2,96.0,1001.0
2015-09-18 08:00:00,63.5,90.0,1001.1
2015-09-18 09:00:00,69.6,70.0,1001.4
2015-09-18 10:00:00,75.4,57.0,1001.3
2015-09-18 11:00:00,77.7,49.0,1000.7
2015-09-18 12:00:00,79.5,45.0,1000.1
2015-09-18 13:00:00,81.5,35.0,999.4
2015-09-18 14:00:00,83.1,36.0,998.7
2015-09-18 15:00:00,84.2,35.0,998.0
2015-09-18 16:00:00,84.2,39.0,997.4
2015-09-18 17:00:00,83.5,40.0,997.4
2015-09-18 18:00:00,81.1,48.0,997.5
2015-09-18 19:00:00,74.7,64.0,997.9
2015-09-18 20:00:00,69.4,81.0,998.5
2015-09-18 21:00:00,67.5,73.0,998.8
2015-09-18 22:00:00,67.6,76.0,998.7
2015-09-18 23:00:00,65.8,88.0,998.8
2015-09-19 00:00:00,64.6,89.0,998.6
2015-09-19 01:00:00,63.5,89.0,998.0
2015-09-19 02:00:00,62.8,93.0,997.8
2015-09-19 03:00:00,62.4,95.0,997.3
2015-09-19 04:00:00,62.2,95.0,997.3
2015-09-19 05:00:00,61.2,96.0,997.3
2015-09-19 06:00:00,62.6,96.0,997.4
2015-09-19 07:00:00,62.8,96.0,997.9
2015-09-19 08:00:00,66.4,87.0,998.0
2015-09-19 09:00:00,72.7,73.0,998.5
2015-09-19 10:00:00,77.7,64.0,998.1
2015-09-19 11:00:00,80.4,50.0,998.0
2015-09-19 12:00:00,83.1,50.0,997.3
2015-09-19 13:00:00,84.4,47.0,996.7
2015-09-19 14:00:00,85.3,44.0,996.1
2015-09-19 15:00:00,85.5,41.0,995.5
2015-09-19 16:00:00,84.4,45.0,995.0
2015-09-19 17:00:00,85.6,43.0,995.3
2015-09-19 18:00:00,83.7,58.0,995.1
2015-09-19 19:00:00,76.5,70.0,995.2
2015-09-19 20:00:00,71.8,81.0,995.8
2015-09-19 21:00:00,70.3,82.0,996.0
2015-09-19 22:00:00,68.4,85.0,995.9
2015-09-19 23:00:00,67.3,87.0,995.9
2015-09-20 00:00:00,65.3,89.0,995.6
2015-09-20 01:00:00,64.6,95.0,995.3
2015-09-20 02:00:00,63.5,95.0,995.5
2015-09-20 03:00:00,63.0,95.0,995.5
2015-09-20 04:00:00,63.1,95.0,995.5
2015-09-20 05:00:00,62.2,96.0,995.9
2015-09-20 06:00:00,62.1,95.0,996.6
2015-09-20 07:00:00,62.8,94.0,997.3
2015-09-20 08:00:00,66.9,86.0,997.5
2015-09-20 09:00:00,73.6,61.0,997.9
2015-09-20 10:00:00,77.4,58.0,998.3
2015-09-20 11:00:00,78.1,54.0,998.2
2015-09-20 12:00:00,81.1,51.0,997.7
2015-09-20 13:00:00,83.5,47.0,997.2
2015-09-20 14:00:00,84.6,50.0,996.5
2015-09-20 15:00:00,84.7,52.0,996.4
2015-09-20 16:00:00,85.3,52.0,996.5
2015-09-20 17:00:00,82.9,59.0,996.6
2015-09-20 18:00:00,80.1,66.0,997.3
2015-09-20 19:00:00,76.1,72.0,998.0
2015-09-20 20:00:00,73.9,74.0,998.9
2015-09-20 21:00:00,73.2,73.0,999.3
2015-09-20 22:00:00,71.8,78.0,999.4
2015-09-20 23:00:00,70.7,80.0,999.3
2015-09-21 00:00:00,70.0,80.0,999.5
2015-09-21 01:00:00,69.3,82.0,999.7
2015-09-21 02:00:00,68.7,80.0,999.2
2015-09-21 03:00:00,68.4,81.0,998.7
2015-09-21 04:00:00,67.8,83.0,998.8
2015-09-21 05:00:00,67.8,84.0,999.3
2015-09-21 06:00:00,67.8,84.0,999.8
2015-09-21 07:00:00,67.6,84.0,1000.5
2015-09-21 08:00:00,68.5,82.0,1000.6
2015-09-21 09:00:00,70.0,79.0,1001.0
2015-09-21 10:00:00,72.5,72.0,1001.2
2015-09-21 11:00:00,74.7,67.0,1001.0
2015-09-21 12:00:00,76.6,65.0,1000.6
2015-09-21 13:00:00,77.7,63.0,1000.3
2015-09-21 14:00:00,78.1,61.0,999.5
2015-09-21 15:00:00,78.1,66.0,999.8
2015-09-21 16:00:00,76.5,72.0,999.9
2015-09-21 17:00:00,74.7,77.0,1000.2
2015-09-21 18:00:00,70.3,82.0,1000.7
2015-09-21 19:00:00,67.1,85.0,1000.9
2015-09-21 20:00:00,65.3,87.0,1001.2
2015-09-21 21:00:00,65.3,87.0,1001.3
2015-09-21 22:00:00,66.2,88.0,1001.7
2015-09-21 23:00:00,66.6,89.0,1001.7
2015-09-22 00:00:00,66.9,90.0,1002.0
2015-09-22 01:00:00,67.1,90.0,1001.7
2015-09-22 02:00:00,67.1,89.0,1001.6
2015-09-22 03:00:00,66.7,89.0,1001.5
2015-09-22 04:00:00,66.0,89.0,1001.9
2015-09-22 05:00:00,65.8,87.0,1002.1
2015-09-22 06:00:00,65.5,87.0,1002.4
2015-09-22 07:00:00,65.1,86.0,1002.7
2015-09-22 08:00:00,66.2,80.0,1003.1
2015-09-22 09:00:00,67.6,80.0,1004.3
2015-09-22 10:00:00,67.1,81.0,1004.6
2015-09-22 11:00:00,68.0,77.0,1004.3
2015-09-22 12:00:00,70.5,65.0,1003.8
2015-09-22 13:00:00,75.0,57.0,1003.3
2015-09-22 14:00:00,77.4,52.0,1002.8
2015-09-22 15:00:00,78.4,54.0,1002.6
2015-09-22 16:00:00,77.9,57.0,1002.7
2015-09-22 17:00:00,75.7,64.0,1002.8
2015-09-22 18:00:00,73.4,68.0,1003.1
2015-09-22 19:00:00,72.0,71.0,1003.3
2015-09-22 20:00:00,70.9,72.0,1003.6
2015-09-22 21:00:00,70.0,73.0,1003.6
2015-09-22 22:00:00,68.9,75.0,1003.7
2015-09-22 23:00:00,68.4,74.0,1003.8
2015-09-23 00:00:00,67.8,75.0,1003.9
2015-09-23 01:00:00,67.6,76.0,1003.8
2015-09-23 02:00:00,67.3,78.0,1003.6
2015-09-23 03:00:00,67.1,79.0,1003.2
2015-09-23 04:00:00,66.7,80.0,1003.3
2015-09-23 05:00:00,66.2,81.0,1003.7
2015-09-23 06:00:00,66.0,81.0,1004.1
2015-09-23 07:00:00,65.5,81.0,1004.7
2015-09-23 08:00:00,66.2,77.0,1005.1
2015-09-23 09:00:00,68.7,69.0,1005.3
2015-09-23 10:00:00,70.3,62.0,1005.3
2015-09-23 11:00:00,71.6,60.0,1005.5
2015-09-23 12:00:00,73.0,58.0,1005.0
2015-09-23 13:00:00,73.4,61.0,1004.6
2015-09-23 14:00:00,74.1,55.0,1003.9
2015-09-23 15:00:00,74.7,56.0,1003.2
2015-09-23 16:00:00,74.1,57.0,1003.1
2015-09-23 17:00:00,72.9,61.0,1003.2
2015-09-23 18:00:00,71.2,67.0,1003.3
2015-09-23 19:00:00,68.9,72.0,1003.5
2015-09-23 20:00:00,68.0,71.0,1004.2
2015-09-23 21:00:00,67.8,72.0,1004.5
2015-09-23 22:00:00,66.7,75.0,1004.4
2015-09-23 23:00:00,65.7,79.0,1004.2
2015-09-24 00:00:00,64.0,82.0,1004.1
2015-09-24 01:00:00,62.8,85.0,1004.1
2015-09-24 02:00:00,62.4,84.0,1003.7
2015-09-24 03:00:00,61.7,81.0,1003.4
2015-09-24 04:00:00,61.0,82.0,1003.7
2015-09-24 05:00:00,60.6,80.0,1003.6
2015-09-24 06:00:00,60.3,80.0,1003.9
2015-09-24 07:00:00,59.9,79.0,1004.4
2015-09-24 08:00:00,61.2,78.0,1004.8
2015-09-24 09:00:00,65.1,69.0,1004.9
2015-09-24 10:00:00,69.8,66.0,1005.0
2015-09-24 11:00:00,72.0,61.0,1004.4
2015-09-24 12:00:00,73.0,61.0,1004.4
2015-09-24 13:00:00,72.9,62.0,1004.1
2015-09-24 14:00:00,73.9,60.0,1003.5
2015-09-24 15:00:00,73.4,65.0,1003.6
2015-09-24 16:00:00,72.5,65.0,1003.3
2015-09-24 17:00:00,72.9,64.0,1003.3
2015-09-24 18:00:00,72.9,64.0,1003.4
2015-09-24 19:00:00,69.8,84.0,1004.0
2015-09-24 20:00:00,65.7,91.0,1004.5
2015-09-24 21:00:00,64.6,94.0,1004.2
2015-09-24 22:00:00,64.4,91.0,1004.3
2015-09-24 23:00:00,64.0,93.0,1003.8
2015-09-25 00:00:00,63.9,93.0,1003.8
2015-09-25 01:00:00,63.7,93.0,1003.5
2015-09-25 02:00:00,63.5,94.0,1002.9
2015-09-25 03:00:00,63.7,94.0,1002.3
2015-09-25 04:00:00,63.9,94.0,1002.1
2015-09-25 05:00:00,63.9,95.0,1002.3
2015-09-25 06:00:00,64.0,95.0,1002.7
2015-09-25 07:00:00,64.4,95.0,1002.7
2015-09-25 08:00:00,64.8,95.0,1003.0
2015-09-25 09:00:00,65.3,95.0,1002.9
2015-09-25 10:00:00,66.0,95.0,1002.7
2015-09-25 11:00:00,66.9,94.0,1002.3
2015-09-25 12:00:00,68.0,93.0,1002.1
2015-09-25 13:00:00,68.9,95.0,1001.5
2015-09-25 14:00:00,68.0,94.0,1001.2
2015-09-25 15:00:00,68.2,94.0,1001.2
2015-09-25 16:00:00,68.0,94.0,1001.3
2015-09-25 17:00:00,67.5,93.0,1001.6
2015-09-25 18:00:00,66.7,92.0,1002.1
2015-09-25 19:00:00,66.6,92.0,1002.3
2015-09-25 20:00:00,66.6,91.0,1002.8
2015-09-25 21:00:00,65.7,90.0,1003.4
2015-09-25 22:00:00,64.9,93.0,1003.4
2015-09-25 23:00:00,64.9,94.0,1003.2
2015-09-26 00:00:00,65.5,95.0,1003.1
2015-09-26 01:00:00,65.5,95.0,1003.2
2015-09-26 02:00:00,65.3,94.0,1002.7
2015-09-26 03:00:00,64.9,92.0,1002.5
2015-09-26 04:00:00,64.8,95.0,1002.7
2015-09-26 05:00:00,64.8,95.0,1003.2
2015-09-26 06:00:00,64.0,93.0,1003.6
2015-09-26 07:00:00,63.5,94.0,1004.3
2015-09-26 08:00:00,63.5,93.0,1004.8
2015-09-26 09:00:00,63.9,92.0,1005.3
2015-09-26 10:00:00,64.4,94.0,1005.4
2015-09-26 11:00:00,65.1,94.0,1005.1
2015-09-26 12:00:00,65.8,94.0,1005.1
2015-09-26 13:00:00,66.4,93.0,1005.3
2015-09-26 14:00:00,66.6,88.0,1004.3
2015-09-26 15:00:00,67.5,91.0,1004.4
2015-09-26 16:00:00,65.8,94.0,1004.3
2015-09-26 17:00:00,65.3,93.0,1004.5
2015-09-26 18:00:00,64.8,93.0,1004.9
2015-09-26 19:00:00,64.2,93.0,1005.0
2015-09-26 20:00:00,64.6,94.0,1005.5
2015-09-26 21:00:00,64.6,93.0,1005.5
2015-09-26 22:00:00,64.8,93.0,1005.6
2015-09-26 23:00:00,65.1,93.0,1005.7
2015-09-27 00:00:00,65.1,92.0,1005.3
2015-09-27 01:00:00,65.1,93.0,1005.0
2015-09-27 02:00:00,64.4,94.0,1004.6
2015-09-27 03:00:00,64.2,94.0,1004.2
2015-09-27 04:00:00,64.0,94.0,1004.1
2015-09-27 05:00:00,63.9,95.0,1004.2
2015-09-27 06:00:00,63.9,95.0,1004.5
2015-09-27 07:00:00,64.0,95.0,1005.1
2015-09-27 08:00:00,64.6,95.0,1005.2
2015-09-27 09:00:00,65.5,94.0,1005.3
2015-09-27 10:00:00,67.5,91.0,1005.2
2015-09-27 11:00:00,70.7,84.0,1005.1
2015-09-27 12:00:00,73.2,80.0,1004.7
2015-09-27 13:00:00,74.7,79.0,1004.1
2015-09-27 14:00:00,74.7,90.0,1003.6
2015-09-27 15:00:00,72.7,90.0,1002.9
2015-09-27 16:00:00,73.9,88.0,1002.6
2015-09-27 17:00:00,73.4,92.0,1002.8
2015-09-27 18:00:00,72.3,90.0,1002.9
2015-09-27 19:00:00,72.1,91.0,1003.1
2015-09-27 20:00:00,71.8,87.0,1003.4
2015-09-27 21:00:00,72.0,88.0,1003.4
2015-09-27 22:00:00,71.4,89.0,1003.6
2015-09-27 23:00:00,71.2,89.0,1003.9
2015-09-28 00:00:00,71.1,90.0,1003.6
2015-09-28 01:00:00,70.7,91.0,1003.2
2015-09-28 02:00:00,70.3,91.0,1002.6
2015-09-28 03:00:00,69.8,92.0,1001.9
2015-09-28 04:00:00,69.6,92.0,1001.8
2015-09-28 05:00:00,69.8,92.0,1001.8
2015-09-28 06:00:00,70.0,92.0,1002.2
2015-09-28 07:00:00,70.5,92.0,1002.6
2015-09-28 08:00:00,70.9,91.0,1002.3
2015-09-28 09:00:00,72.0,87.0,1002.5
2015-09-28 10:00:00,74.3,84.0,1002.4
2015-09-28 11:00:00,75.6,82.0,1002.0
2015-09-28 12:00:00,75.7,82.0,1001.4
2015-09-28 13:00:00,76.6,90.0,1000.8
2015-09-28 14:00:00,76.6,83.0,1000.2
2015-09-28 15:00:00,74.5,89.0,999.4
2015-09-28 16:00:00,73.9,91.0,999.2
2015-09-28 17:00:00,73.6,94.0,999.0
2015-09-28 18:00:00,73.6,95.0,998.8
2015-09-28 19:00:00,73.8,94.0,999.2
2015-09-28 20:00:00,73.6,95.0,999.3
2015-09-28 21:00:00,73.2,95.0,999.6
2015-09-28 22:00:00,73.2,95.0,999.4
2015-09-28 23:00:00,73.2,95.0,999.0
2015-09-29 00:00:00,73.0,95.0,998.7
2015-09-29 01:00:00,73.0,95.0,998.3
2015-09-29 02:00:00,72.9,96.0,997.6
2015-09-29 03:00:00,73.0,96.0,997.0
2015-09-29 04:00:00,72.9,96.0,996.8
2015-09-29 05:00:00,72.9,96.0,996.6
2015-09-29 06:00:00,72.9,96.0,996.5
2015-09-29 07:00:00,73.0,96.0,996.7
2015-09-29 08:00:00,73.4,96.0,996.8
2015-09-29 09:00:00,73.8,96.0,996.7
2015-09-29 10:00:00,74.5,96.0,996.5
2015-09-29 11:00:00,75.9,91.0,996.1
2015-09-29 12:00:00,78.4,86.0,995.4
2015-09-29 13:00:00,80.1,81.0,994.6
2015-09-29 14:00:00,80.1,84.0,993.6
2015-09-29 15:00:00,79.9,85.0,993.2
2015-09-29 16:00:00,79.7,80.0,992.9
2015-09-29 17:00:00,80.1,83.0,992.7
2015-09-29 18:00:00,78.3,89.0,992.8
2015-09-29 19:00:00,76.5,92.0,992.6
2015-09-29 20:00:00,75.7,94.0,993.0
2015-09-29 21:00:00,75.6,95.0,992.6
2015-09-29 22:00:00,75.4,96.0,992.7
2015-09-29 23:00:00,75.0,96.0,992.6
2015-09-30 00:00:00,74.5,96.0,992.2
2015-09-30 01:00:00,74.1,96.0,992.0
2015-09-30 02:00:00,73.9,96.0,991.5
2015-09-30 03:00:00,74.1,96.0,991.3
2015-09-30 04:00:00,73.9,95.0,991.2
2015-09-30 05:00:00,73.4,96.0,991.4
2015-09-30 06:00:00,73.2,96.0,991.9
2015-09-30 07:00:00,73.2,96.0,992.1
